1,0.0,0.0,0.0
51,12.0,0.0,12.0
101,14.2,0.0,11.6
151,14.2,0.0,14.0
201,14.2,0.0,7.6
251,14.2,0.0,13.0
301,14.2,0.0,14.2
351,14.2,0.0,12.2
401,15.0,0.0,13.0
451,15.8,0.0,12.0
501,15.8,0.0,13.2
551,15.8,0.0,15.0
601,15.8,0.0,13.2
651,15.8,0.0,13.8
701,15.8,0.0,10.2
751,15.8,0.0,13.0
